Date,Open,High,Low,Close,Adj Close,Volume
2022-02-09,"112,233.00","113,163.00","111,710.00","112,461.00","112,461.00","13,794,500"
2022-02-08,"111,995.00","112,251.00","110,943.00","112,234.00","112,234.00","10,157,500"
2022-02-07,"112,247.00","112,517.00","111,490.00","111,996.00","111,996.00","10,672,800"
2022-02-04,"111,696.00","112,415.00","110,321.00","112,245.00","112,245.00",-
2022-02-03,"111,897.00","112,502.00","111,225.00","111,696.00","111,696.00","11,039,700"
2022-02-02,"113,228.00","113,666.00","111,645.00","112,161.00","112,161.00","11,751,200"
2022-02-01,"112,143.00","113,302.00","112,135.00","113,147.00","113,147.00","11,133,300"
2022-01-31,"111,910.00","112,495.00","111,195.00","112,388.00","112,388.00","12,190,800"
2022-01-28,"112,611.00","112,969.00","111,407.00","111,478.00","111,478.00","13,520,100"
2022-01-27,"111,303.00","113,057.00","111,303.00","112,315.00","112,315.00","14,812,000"
2022-01-26,"110,207.00","112,695.00","110,204.00","111,573.00","111,573.00","15,513,800"
2022-01-25,"107,935.00","110,115.00","107,185.00","109,845.00","109,845.00","13,713,900"
2022-01-24,"108,941.00","108,948.00","106,624.00","107,752.00","107,752.00","12,700,800"
2022-01-21,"109,097.00","109,786.00","108,368.00","108,942.00","108,942.00","13,408,400"
2022-01-20,"108,015.00","109,873.00","108,015.00","109,102.00","109,102.00","13,630,500"
2022-01-19,"106,670.00","108,602.00","106,669.00","108,013.00","108,013.00","12,595,600"
2022-01-18,"106,369.00","107,013.00","105,786.00","106,522.00","106,522.00","11,221,900"
2022-01-17,"106,927.00","106,928.00","106,097.00","106,692.00","106,692.00","6,924,200"
2022-01-14,"105,530.00","107,062.00","105,028.00","106,928.00","106,928.00","11,457,100"
2022-01-13,"105,686.00","106,251.00","104,974.00","105,530.00","105,530.00","11,712,300"
2022-01-12,"103,779.00","105,869.00","103,771.00","105,686.00","105,686.00","13,026,500"
2022-01-11,"101,946.00","103,780.00","101,918.00","103,779.00","103,779.00","12,421,500"
2022-01-10,"102,719.00","102,719.00","101,038.00","101,945.00","101,945.00","10,264,700"
2022-01-07,"101,561.00","102,719.00","101,104.00","102,719.00","102,719.00","11,733,200"
2022-01-06,"101,006.00","102,235.00","101,000.00","101,561.00","101,561.00","11,749,200"
2022-01-05,"103,514.00","103,514.00","100,850.00","101,006.00","101,006.00",-
2022-01-04,"103,922.00","104,276.00","103,096.00","103,514.00","103,514.00","11,491,600"
2022-01-03,"104,823.00","106,125.00","103,413.00","103,922.00","103,922.00","11,128,500"
2021-12-30,"104,106.00","105,269.00","104,106.00","104,822.00","104,822.00","11,138,100"
2021-12-29,"104,863.00","105,190.00","103,851.00","104,107.00","104,107.00","6,590,000"
2021-12-28,"105,555.00","105,652.00","104,503.00","104,864.00","104,864.00","7,509,000"
2021-12-27,"104,892.00","105,694.00","104,798.00","105,531.00","105,531.00","7,594,900"
2021-12-23,"105,251.00","105,453.00","104,637.00","104,891.00","104,891.00","7,283,600"
2021-12-22,"105,499.00","105,711.00","104,386.00","105,244.00","105,244.00","8,052,900"
2021-12-21,"105,020.00","105,906.00","105,020.00","105,500.00","105,500.00","9,041,600"
2021-12-20,"107,171.00","107,171.00","104,358.00","105,020.00","105,020.00","10,570,000"
2021-12-17,"108,324.00","108,324.00","106,518.00","107,201.00","107,201.00","14,934,300"
2021-12-16,"107,433.00","109,034.00","107,433.00","108,212.00","108,212.00","13,754,600"
2021-12-15,"106,763.00","107,603.00","105,697.00","107,370.00","107,370.00","12,663,100"
2021-12-14,"107,387.00","109,148.00","106,445.00","106,760.00","106,760.00","11,604,300"
2021-12-13,"107,758.00","109,493.00","107,383.00","107,383.00","107,383.00","12,512,300"
2021-12-10,"106,296.00","108,275.00","106,296.00","107,758.00","107,758.00","10,466,000"
2021-12-09,"106,573.00","106,754.00","105,890.00","106,291.00","106,291.00","11,082,900"
2021-12-08,"107,558.00","108,521.00","107,309.00","108,096.00","108,096.00","13,166,800"
2021-12-07,"106,868.00","108,655.00","106,868.00","107,558.00","107,558.00","11,773,100"
2021-12-06,"105,070.00","107,498.00","105,070.00","106,859.00","106,859.00","11,127,500"
2021-12-03,"104,467.00","106,814.00","104,090.00","105,070.00","105,070.00","14,581,500"
2021-12-02,"100,785.00","104,466.00","100,785.00","104,466.00","104,466.00","14,846,500"
2021-12-01,"101,916.00","104,087.00","100,727.00","100,775.00","100,775.00","13,762,900"
2021-11-30,"102,814.00","103,066.00","100,075.00","101,915.00","101,915.00","18,195,100"
2021-11-29,"102,227.00","104,149.00","102,226.00","102,814.00","102,814.00","10,283,300"
2021-11-26,"105,810.00","105,810.00","101,495.00","102,224.00","102,224.00","10,969,100"
2021-11-25,"104,514.00","106,400.00","104,514.00","105,811.00","105,811.00","7,890,400"
2021-11-24,"103,652.00","105,041.00","102,464.00","104,514.00","104,514.00","10,466,600"
2021-11-23,"102,124.00","103,692.00","101,736.00","103,663.00","103,663.00","13,032,400"
2021-11-22,"103,036.00","104,613.00","102,122.00","102,122.00","102,122.00","10,410,000"
2021-11-19,"102,426.00","103,975.00","102,143.00","103,035.00","103,035.00","11,101,500"
2021-11-18,"102,948.00","103,757.00","102,014.00","102,524.00","102,524.00","10,905,700"
2021-11-17,"104,405.00","105,535.00","102,551.00","102,945.00","102,945.00","12,832,200"
2021-11-16,"106,336.00","106,971.00","104,113.00","104,508.00","104,508.00","11,579,400"
2021-11-12,"107,576.00","107,915.00","105,842.00","106,312.00","106,312.00","13,248,100"
2021-11-11,"105,988.00","108,669.00","105,988.00","107,725.00","107,725.00","12,661,400"
2021-11-10,"105,535.00","107,407.00","105,140.00","105,968.00","105,968.00","12,277,400"
2021-11-09,"104,783.00","106,674.00","104,783.00","105,535.00","105,535.00","11,021,200"
2021-11-08,"104,824.00","105,679.00","104,182.00","104,781.00","104,781.00","9,358,000"
2021-11-05,"103,412.00","105,555.00","103,412.00","104,824.00","104,824.00","12,595,000"
2021-11-04,"105,617.00","105,627.00","102,835.00","103,412.00","103,412.00","12,084,000"
2021-11-03,"105,547.00","106,754.00","104,205.00","105,617.00","105,617.00","14,696,900"
2021-11-01,"103,514.00","106,136.00","103,514.00","105,551.00","105,551.00","10,734,800"
2021-10-29,"105,707.00","105,954.00","103,430.00","103,501.00","103,501.00","12,595,800"
2021-10-28,"106,369.00","107,210.00","105,282.00","105,705.00","105,705.00","11,502,900"
2021-10-27,"106,433.00","108,224.00","106,045.00","106,363.00","106,363.00","10,831,300"
2021-10-26,"108,713.00","108,713.00","106,321.00","106,420.00","106,420.00","10,762,200"
2021-10-25,"106,298.00","109,372.00","106,296.00","108,715.00","108,715.00","11,512,100"
2021-10-22,"107,714.00","107,749.00","102,854.00","106,296.00","106,296.00","21,165,700"
2021-10-21,"110,767.00","110,767.00","105,714.00","107,735.00","107,735.00","16,507,700"
2021-10-20,"110,677.00","112,023.00","110,176.00","110,786.00","110,786.00","11,735,800"
2021-10-19,"114,422.00","114,422.00","109,947.00","110,673.00","110,673.00","14,129,200"
2021-10-18,"114,647.00","114,927.00","112,841.00","114,428.00","114,428.00","11,201,300"
2021-10-15,"113,189.00","114,776.00","113,049.00","114,648.00","114,648.00","11,174,900"
2021-10-14,"113,457.00","113,881.00","112,708.00","113,185.00","113,185.00","8,956,200"
2021-10-13,"112,180.00","114,159.00","111,807.00","113,456.00","113,456.00","11,732,700"
2021-10-11,"112,834.00","113,982.00","112,052.00","112,180.00","112,180.00","10,283,700"
2021-10-08,"110,586.00","114,172.00","110,586.00","112,833.00","112,833.00","12,871,400"
2021-10-07,"110,563.00","111,522.00","110,563.00","110,585.00","110,585.00","10,646,000"
2021-10-06,"110,454.00","110,614.00","108,180.00","110,560.00","110,560.00","13,279,200"
2021-10-05,"110,397.00","111,691.00","110,087.00","110,458.00","110,458.00","10,379,000"
2021-10-04,"112,900.00","112,900.00","109,979.00","110,393.00","110,393.00","11,814,200"
2021-10-01,"110,980.00","113,020.00","110,980.00","112,900.00","112,900.00","10,779,100"
2021-09-30,"111,117.00","112,371.00","110,743.00","110,979.00","110,979.00","13,160,600"
2021-09-29,"110,125.00","112,028.00","110,125.00","111,107.00","111,107.00","11,372,600"
2021-09-28,"113,584.00","113,584.00","109,981.00","110,124.00","110,124.00","13,190,800"
2021-09-27,"113,283.00","114,432.00","112,360.00","113,583.00","113,583.00","10,739,700"
2021-09-24,"114,062.00","114,062.00","112,505.00","113,283.00","113,283.00","9,121,200"
2021-09-23,"112,282.00","114,330.00","112,281.00","114,064.00","114,064.00","11,476,300"
2021-09-22,"110,252.00","113,321.00","110,251.00","112,282.00","112,282.00","12,158,600"
2021-09-21,"108,859.00","110,923.00","108,859.00","110,250.00","110,250.00","11,247,700"
